RU1801,sell,1050 ,17190 ,34 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1065 ,17305 ,34 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1066 ,17305 ,34 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1067 ,16500 ,36 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1068 ,16670 ,35 ,25 ,25 ,1 ,close,1068 ,16670 ,1069 ,16645 ,-875 
RU1801,buy,1099 ,16735 ,35 ,25 ,25 ,1 ,close,1099 ,16735 ,1099 ,16760 ,875 
RU1801,buy,1100 ,16795 ,35 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,1123 ,16745 ,35 ,25 ,25 ,1 ,close,1123 ,16745 ,1123 ,16720 ,-875 
RU1801,buy,1128 ,16875 ,35 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,1137 ,16865 ,35 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1214 ,15060 ,39 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1258 ,15130 ,39 ,25 ,25 ,1 ,close,1258 ,15130 ,1259 ,15105 ,975 
RU1801,sell,1259 ,14895 ,40 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1298 ,14880 ,40 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1302 ,14880 ,40 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1303 ,14880 ,40 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1304 ,14880 ,40 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1305 ,14880 ,40 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1309 ,14520 ,41 ,25 ,25 ,1 ,close,1309 ,14520 ,1315 ,14495 ,-1025 
RU1801,sell,1323 ,14495 ,41 ,25 ,25 ,1 ,close,1323 ,14495 ,1324 ,14470 ,-1025 
RU1801,sell,1426 ,14620 ,41 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1427 ,14620 ,41 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1428 ,13800 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1430 ,13800 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1431 ,13800 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1449 ,13800 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1450 ,13800 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1451 ,13800 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1452 ,12895 ,46 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,1496 ,13430 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1515 ,13215 ,45 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1525 ,13230 ,45 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1526 ,12915 ,46 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1548 ,13205 ,45 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1549 ,13205 ,45 ,25 ,25 ,1 ,close,1549 ,13205 ,1556 ,13180 ,-1125 
RU1801,buy,1606 ,13735 ,43 ,25 ,25 ,1 ,close,1606 ,13735 ,1606 ,13710 ,-1075 
RU1801,sell,1638 ,13535 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1639 ,13535 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
